Order ID,SKU,Product Name,Category,Amount,Status,Date,Customer Name,Customer Email,Pais
bbac4f8b-c12d-44ae-aa9e-b10eeda69341,63197600,Without Everything,Books,441.04,Returned,2024-07-09,Daniel Vaughn,nicolewright@example.com,Bermuda
36673972-8c42-4c51-956f-7c8f3230dabd,25983258,Trouble Hand,Books,472.26,Shipped,2024-06-17,Jennifer Tran,andrea93@example.com,Honduras
e9cfdb81-c89f-4b3c-92c9-918a52225544,18755534,Factor Information,Books,288.88,Shipped,2024-06-17,Samantha Johnson,brittanyhernandez@example.net,Iceland
2d72fa2a-da8d-424f-b66e-708f6a135f31,56147803,Painting Feel,Books,465.26,Shipped,2024-07-22,Roger Lyons,faith83@example.org,Mexico
6a358001-4fb5-4e85-a196-a9e750fd587e,27811412,Game Ago,Automotive,82.01,Shipped,2024-03-28,Crystal Smith,martinezrachel@example.com,Marshall Islands
2971fcab-a8ca-496c-b4bb-1ef427a90c5f,25100532,Able Dark,Toys,358.81,Pending,2024-05-30,Melissa Baker,kerridennis@example.com,American Samoa
f5300e5e-8959-4060-8e6e-1edaabc66579,07014130,Step Sometimes,Sports,370.16,Returned,2024-05-22,Stacy Miller,kdalton@example.com,Greece
8cd35211-cfd1-4132-9238-6d693727be6c,53146618,Standard Ability,Health,376.31,Pending,2024-09-25,Lisa Burton,bsaunders@example.com,Czech Republic
d3479db9-0f5c-4cb2-b224-1748a72e2291,97738213,White Image,Health,224.51,Shipped,2024-05-19,Christopher Becker,hilljerry@example.net,Tonga
28768fb7-42d6-459e-97a6-b1b341f059e7,02344010,Table Every,Home & Kitchen,123.33,Shipped,2023-11-07,Angela Richards,kingjuan@example.net,Azerbaijan
d187eb04-ed80-4dd6-aeca-595a70db17f3,75525439,Sport Partner,Home & Kitchen,19.78,Cancelled,2024-09-03,Melissa Coleman,alexisgordon@example.org,United States of America
8901768e-49ae-476b-9cfe-2ecee2039470,62480376,Great Piece,Toys,81.8,Returned,2023-11-26,Harry Acosta MD,hjones@example.net,Mexico
38cf14ee-b3f8-4dc4-825c-8731c483fd67,77343789,Couple Store,Electronics,57.39,Shipped,2024-09-21,Dana Martinez,meghanreed@example.com,Kiribati
90c3b3db-8eb6-48d5-81bf-19b6b187e459,24507028,Likely Thing,Toys,336.53,Cancelled,2024-04-24,Jose Nguyen,bonnie99@example.org,Romania
e41f49f3-2ab1-4a61-ae66-44aed3f65fc0,13088026,Ten Approach,Health,42.01,Shipped,2024-04-16,Richard Mathews,candaceobrien@example.org,Zambia
f1d78a93-bd88-4b6e-9fb8-f40ea5289705,19969114,Prevent Born,Beauty,88.58,Cancelled,2023-11-12,Christopher French,edwardhood@example.net,Mozambique
3f2a4ec4-5ca0-415d-8220-b76ca0b25868,37879501,Cold Hit,Clothing,22.16,Returned,2023-11-25,Erica Moore,martinezrobert@example.net,Brunei Darussalam
404a3732-fd3e-418e-b51d-593ebd8c6be8,01200232,Indeed Close,Clothing,196.66,Shipped,2024-02-11,Tara Mckenzie,sharon91@example.net,Guadeloupe
2fa7e0fe-fdf0-4d09-be8f-1c304496ddd4,78195592,Simple Seek,Books,405.76,Pending,2024-02-16,Carlos Evans,ycox@example.net,French Southern Territories
906be267-5ba2-4637-aa9e-ee5821a91011,07606939,Reason Sound,Home & Kitchen,93.59,Cancelled,2023-11-19,Daniel Patton,crystal40@example.net,San Marino
68629060-19bc-4bfa-9f52-796c984f5f7b,14189845,Road Though,Electronics,371.98,Shipped,2024-08-21,William Roberts,davismarvin@example.net,Ukraine
7fc0574b-33d4-4b9e-ad94-fa1f9d668eca,61385924,Recent Pull,Home & Kitchen,77.16,Pending,2024-02-16,Erik Wu,timothy29@example.org,Benin
7db88fe2-be9c-4f66-9f63-a1ad276c4f25,83317545,Where Degree,Electronics,118.79,Returned,2024-08-12,Jamie Morris,michelle19@example.net,Indonesia
9a0b74c6-b456-46ed-adee-cfbf1bd45867,85229921,Really Art,Clothing,293.04,Returned,2024-07-05,Jesus Hernandez,richard14@example.org,Kenya
f440bb7a-e09d-4cc6-b5a0-2710562bb0ac,55535151,Contain Character,Sports,257.06,Returned,2024-02-02,Allen Edwards,renee21@example.com,Croatia
19eb71e5-c2c7-4137-b7ba-96f62d101e47,64099835,Actually Firm,Clothing,258.34,Shipped,2024-09-06,Elizabeth Salas,gowens@example.org,Benin
e07d25d9-d378-475c-912f-3fad04763430,43796649,Wrong Season,Automotive,242.38,Shipped,2024-03-10,Michelle Small,maria66@example.org,Pitcairn Islands
563d796a-5c2b-42a1-b076-17d271542ce9,53207746,Respond Fall,Books,163.24,Shipped,2024-02-24,Paige Johnson,tcummings@example.com,Cyprus
ca321863-8f13-424f-91a7-a1f1413f9d71,95261829,Material Control,Health,119.14,Shipped,2024-05-26,Debbie Roberts,amber98@example.org,Netherlands
ad4fa32d-ba43-4c05-83c3-607c2d05921c,49653984,Street Practice,Beauty,232.4,Pending,2024-05-14,Eric Dean,andrea92@example.net,Andorra
0fdba98c-71f3-48a8-b396-2daaf648b10d,35286806,Prove Analysis,Beauty,119.83,Cancelled,2024-05-17,Angela Byrd,michael91@example.org,Qatar
eb16497a-aaf8-4d7e-89f1-d14f5bbd8540,22666741,School Impact,Automotive,140.55,Pending,2023-12-22,Karen Brown,hayscharles@example.org,Moldova
05b6b576-7ac2-4875-bbf7-de937ce9d5ab,74747764,Indicate Month,Beauty,47.89,Pending,2024-03-30,Megan Nash,victoriareid@example.org,Morocco
0cfc4864-968e-41ce-b6ba-7d4b07ecdb3e,59517337,Society Such,Toys,253.0,Cancelled,2024-07-04,Kimberly Green,noah85@example.com,Namibia
4ccc1d00-259c-4d4b-ac99-d29d57903386,55120203,Education Measure,Beauty,41.24,Cancelled,2023-10-19,Morgan Green,victorryan@example.org,Turkmenistan
56d42a5e-87d2-4689-a06d-124c62fbc68d,05477036,War Open,Sports,176.37,Pending,2024-08-04,Carlos Lucas,kaylee94@example.net,Liberia
0d6674c6-da2e-4610-90d7-0602fe9a5d38,09341845,Reach Article,Office Supplies,384.55,Returned,2024-04-04,Tammy Bernard,parsonsbryan@example.com,Portugal
c36c0aff-720e-498d-9f43-a4a46e4bc8a2,96918388,By Base,Clothing,228.02,Returned,2024-01-24,Patrick Macdonald,xfuller@example.org,Korea
52b8aebe-ce9d-45ff-9fea-61c3fa23d983,91943095,Issue What,Automotive,377.14,Pending,2023-11-08,Lynn Miller,terrymichael@example.org,Azerbaijan
2342288c-a13d-4095-8d10-c6a18940aa0d,50319244,Others Couple,Electronics,314.4,Pending,2024-09-09,Ann Wright,stephenssophia@example.net,French Guiana
0b58820c-bbaf-4c9a-9eb5-ee56f514dc32,75754549,Agency American,Office Supplies,48.27,Shipped,2024-08-16,Sara Watson,xrose@example.com,Trinidad and Tobago
812e4f08-b5b8-4fe0-a69f-8f9b05f944cd,55954600,Rock Open,Beauty,315.44,Returned,2024-05-27,Alicia Suarez,rogerssamantha@example.org,Uganda
3a0961ba-4ad1-4260-91f8-a9c22de2c734,61586857,Prevent Know,Office Supplies,415.5,Returned,2024-07-12,Kevin Simmons,miguelsanchez@example.net,Jordan
bdffb917-4e7e-40fc-8abd-2bc4842b6eba,75395025,Learn Conference,Automotive,443.99,Cancelled,2024-08-28,Susan Mitchell,maldonadobobby@example.net,Gambia
3713e0a4-9b54-4c47-ac3c-48f132cf15d0,61152762,Role Gun,Clothing,386.17,Pending,2024-02-08,Kimberly Berry,susanedwards@example.org,Niger
5f568f30-2762-4eae-b345-73d77c8f9c19,23383258,Floor Painting,Books,424.66,Pending,2023-12-26,Maureen Gonzalez,brianna55@example.com,Fiji
452bb77b-f9d4-4e1b-9e9e-37d264c55750,10173466,Low Present,Clothing,494.38,Returned,2024-06-09,Christy Thomas,michele69@example.net,Luxembourg
4748a105-7f94-40f4-81ec-9ac63f4a3f82,73684817,Candidate Remember,Office Supplies,83.6,Cancelled,2024-08-21,Melanie Porter,adamsleslie@example.org,Taiwan
b4b3ab9f-16ff-4735-91e9-6beee8172ee5,45745270,Option Difficult,Office Supplies,165.7,Pending,2023-10-11,Nicole Vaughan,knelson@example.org,Tonga
5b9b3cc1-b0cf-4b82-8a4b-cfc1b8b310a1,64716312,Task Bar,Toys,311.95,Returned,2024-01-31,Jessica Hunt,xavierhicks@example.net,Falkland Islands (Malvinas)
6d20e937-3894-4e99-a286-2e064bb9fee3,16216488,Reason Though,Health,347.8,Shipped,2024-05-15,Scott Hodge,diana35@example.net,Thailand
2959977b-15c7-4a6e-9174-5a119c21d68b,42842545,Interview Enter,Toys,23.38,Shipped,2024-03-07,Darrell Berry,dlopez@example.net,Indonesia
ad538a2d-1022-4a3c-baa6-400abcdac504,29847129,Member Tell,Books,321.19,Returned,2024-04-29,Catherine Wilcox,whiteandres@example.com,Barbados
9f06747b-0e0d-469f-8448-5ed8e6f58a03,73918684,Audience Mrs,Home & Kitchen,391.79,Returned,2024-10-07,John Hernandez,jennifer06@example.com,Namibia
f6fdcc46-4877-4537-993c-3e8fc46216c9,75736606,Bed Listen,Automotive,88.61,Pending,2024-08-03,Carrie Campbell,jorgecollier@example.org,Sri Lanka
cb2c871c-d61b-447b-9e25-33a9f33fd623,14282584,Answer View,Health,405.0,Shipped,2024-08-10,Juan Stewart,heatherhart@example.com,Bhutan
b672b64d-601d-449e-a526-69534be8feee,10180419,Modern Mention,Clothing,468.15,Pending,2024-08-16,Joshua Walker,kmcclure@example.net,Germany
1b0297e6-07e1-4e99-ab97-d44ea621f95a,17728003,Certainly Result,Beauty,442.62,Shipped,2024-02-10,Amanda Rivera,ramirezkatie@example.net,Djibouti
1088ff04-67b8-47c2-be20-78545a6e0339,53756459,Prevent Finish,Beauty,495.11,Shipped,2024-07-04,Kayla Sharp,trevinobenjamin@example.com,Saint Helena
0d65b591-5c8e-4b1c-8b36-6abf5e729536,92598287,Board Newspaper,Books,251.57,Shipped,2023-12-16,Kathryn Johnson,nguyenangela@example.org,Andorra
3183c4b7-6abe-4feb-9200-6250aa7b4efd,08548238,Sometimes Rule,Home & Kitchen,326.84,Returned,2023-10-24,Victoria Wilson,caldwelldennis@example.org,Liberia
16bead53-0507-456e-b625-158c7cc80f14,12117031,Interview Miss,Automotive,250.29,Shipped,2024-09-13,Robert Wallace,nwilliamson@example.net,Anguilla
87a90d5e-d6a7-4ce0-a771-e7a0627c4e91,44001605,Growth Truth,Clothing,227.79,Cancelled,2024-04-29,Sarah Alexander,gregorygardner@example.com,Philippines
8a5b508f-1826-4fee-ab87-e0983ad9003d,62124232,Effort Pm,Beauty,157.05,Cancelled,2023-11-01,Carrie Hopkins,glyons@example.com,Montenegro
573d7d70-b944-4693-87c7-84418878b09e,38011412,Pressure Thank,Office Supplies,18.02,Cancelled,2023-10-30,Curtis Hernandez,vincent69@example.org,Lithuania
6d1aaa38-7f4e-46e8-92dd-363fce50197c,49743647,Better Property,Health,450.59,Returned,2023-12-06,Diana Nelson,cameronsharon@example.net,United States of America
6f28184f-2719-4755-85a2-38719db270bc,32808797,Reveal Good,Office Supplies,231.31,Pending,2024-04-12,Kristy Goodman,jacqueline60@example.net,Cuba
fdc2673b-ce75-474a-bee9-5cfe20a453e2,26429977,Ten A,Electronics,88.74,Pending,2024-08-01,Alexa Nelson,alexandriabrown@example.net,Taiwan
7effce61-6c92-4fdc-a265-3afcec2e65dc,27466605,Section Remain,Clothing,147.92,Shipped,2024-05-27,John Brown,williamsjulie@example.com,Comoros
41957de4-4f6e-4ff2-9092-c51a6f360390,39457233,Ball Coach,Toys,401.36,Pending,2024-09-19,Andrew Walsh,qharvey@example.org,Vanuatu
7cba1044-5b42-4cf7-b4d3-5edaa5e3f480,41904893,Material See,Beauty,407.47,Returned,2024-09-30,Patricia Johnson,peggy24@example.com,Cameroon
b8a71e5f-54c3-4272-9789-7283e8199595,42772798,Page To,Beauty,124.62,Returned,2024-02-14,Henry Maddox,lmcfarland@example.org,Tonga
670d9b42-0604-4ba1-85f8-cdfa38e9fff3,80877677,Allow Use,Office Supplies,138.64,Cancelled,2024-02-10,John Mccullough,moorekevin@example.net,Rwanda
87470aa2-74b3-46cc-ab61-12f9286ba0d2,92070240,Current Whatever,Automotive,41.51,Pending,2024-09-28,Megan Vargas,williamsrobert@example.com,Grenada
6ca59efa-e23e-4455-b72f-3dbcf465bf9b,98634804,Argue Forget,Clothing,96.82,Returned,2023-11-09,Sheri Hamilton,karen24@example.org,Burundi
2a684f6b-8b38-49ef-8f9d-2012c2ec1bb4,24691949,Speech Able,Home & Kitchen,205.03,Returned,2024-07-13,Robert Hayes,julieodonnell@example.org,Senegal
1fa385f5-4a5b-4388-aa63-1ca4f0258493,94358285,Rest Find,Clothing,172.37,Cancelled,2024-06-29,Matthew Gonzalez,jennifer89@example.net,Slovenia
7786816d-8bd4-46b7-9143-2bfddb681871,92838956,Option Him,Books,281.05,Pending,2024-04-19,Heather Moore,acooper@example.com,South Africa
a95bf7ba-9ad9-479c-95b0-845cec7d9313,68366940,Throw Side,Electronics,458.41,Pending,2023-10-29,Angela Edwards,heatherharris@example.net,Eritrea
6954e892-2995-493d-b3f4-7b5dd8ca74ea,78902428,Husband So,Automotive,74.35,Cancelled,2023-11-22,Michael Turner,pyoung@example.org,Djibouti
c1442e8b-db29-4ae7-9a40-ddc908da0739,72905296,Alone Present,Toys,369.86,Shipped,2023-12-29,Alan Lawson,pottsjonathan@example.net,Timor-Leste
ff667e63-905d-4746-9b61-836deb873405,02717944,Fact Traditional,Beauty,85.47,Shipped,2023-12-20,Lori Woods,dcampbell@example.com,Slovenia
6190da3f-0471-44de-87ec-85850646121c,99926786,Drive Dark,Home & Kitchen,431.78,Returned,2024-04-23,Cynthia Thomas,marissa38@example.com,Greenland
c3fc3d04-7334-438d-91c3-ee699716e0ae,35607908,Customer Until,Health,160.68,Cancelled,2024-04-10,Amanda Simpson,stantonjoel@example.net,Kiribati
e15d5efe-3b61-4aa0-86fc-5265c133d952,34529669,Yes Push,Office Supplies,219.71,Pending,2024-03-10,Christine Watts,conniebarrett@example.org,Belarus
01e44d0d-fcc2-4ca9-af6e-4b196715d8a9,50296965,Catch Feel,Home & Kitchen,382.75,Returned,2024-02-16,Alexander Estrada,abbottkevin@example.org,Guyana
f1de8f6b-d3ff-4408-aca4-349fe99b7920,09458505,Final Drive,Beauty,384.71,Cancelled,2024-06-06,William Simpson,fuentesjohn@example.com,Saint Vincent and the Grenadines
ea8c81e3-83a4-477a-86be-4a62334a7493,84421586,Stock In,Books,403.16,Pending,2024-09-25,Vanessa Bennett,brooke39@example.com,Congo
92d952bd-9fb7-46bf-860c-bec7fcfe15b9,05663521,Weight Be,Beauty,381.42,Shipped,2024-05-13,Elizabeth Ingram,qmullins@example.org,Philippines
b3890a53-4f40-4b9c-99df-7a8cc13545cb,46201768,Number With,Health,298.11,Shipped,2023-11-24,Ryan Cox,cody96@example.net,Croatia
be5ece34-1c79-41c4-afd9-0700ac241a3e,52573590,Threat Bag,Toys,419.51,Returned,2024-09-06,Brianna Thompson,christinabarker@example.net,Puerto Rico
d320b0b0-b901-4712-b9af-3cd9050a4e49,20660512,Soldier Start,Health,446.87,Returned,2024-05-30,Tammy Murray,christian46@example.com,Switzerland
835b754b-5b7e-40ca-9591-275bb0fd3958,01686722,Throughout Foreign,Beauty,209.89,Shipped,2023-10-14,Adam Collins,zherring@example.org,Martinique
ebf21640-6f32-4e42-9aa8-b75f33d4cf42,17706674,Hair Big,Clothing,491.4,Cancelled,2024-06-26,Amber Schmidt,mary42@example.org,Christmas Island
6d26644a-bf9e-44de-ac6d-067d254fc556,46497628,Price Write,Electronics,344.52,Pending,2023-12-30,Victoria Grant,hcarrillo@example.com,Australia
960250a1-03ab-49d6-a113-99716111f71d,63527896,Court Able,Clothing,391.31,Shipped,2024-01-04,Cassandra Murphy,logan64@example.com,Mauritania
560cfcb6-eb6f-424b-aad6-af5acf98dfad,36488551,Sing Surface,Toys,200.98,Shipped,2024-06-13,Michael Collins,rodriguezandrea@example.net,Jamaica
5fb24262-f327-46fc-a985-73df9525e8eb,48739658,Coach Hair,Clothing,318.08,Pending,2024-03-09,Neil Martinez,byrdregina@example.net,French Polynesia
93c4eae8-fd5a-45d1-8885-9c8f515c7a10,67487578,Produce Buy,Books,416.36,Cancelled,2024-07-24,Shannon Harris,jennifer11@example.org,Switzerland
4fc75105-3888-43d9-87be-49c245b544b2,30741508,Without Three,Clothing,173.22,Cancelled,2024-04-28,Benjamin Gibbs,ashley30@example.org,Palau
c97e0f27-daed-4bad-86cf-c67bf0428def,38347375,Image Camera,Health,25.53,Shipped,2024-02-24,Justin Wise,alexanderfarmer@example.com,Sri Lanka
93732803-267e-43ec-bcf6-b48808cbe69e,55348409,Even Chair,Electronics,210.7,Cancelled,2024-08-13,Kimberly Yang,lanecathy@example.org,Burkina Faso
993cf8f5-8c68-49d1-9efb-2b7293bc2871,26255521,American Instead,Automotive,366.47,Pending,2024-05-08,Daniel Patrick,mrogers@example.com,Ethiopia
4d4a15ae-976c-493a-8765-96d7edb0dec2,23860612,Address Type,Clothing,151.15,Pending,2023-11-28,Julie Jordan,lovebrandon@example.net,Denmark
66f883bb-feea-40a3-baa6-ea4f1123097e,29237555,Idea Order,Beauty,201.44,Shipped,2024-02-25,Steven Cooper,jasonshelton@example.net,Colombia
ef1bdcba-459d-4e5c-b409-ce9bb594b35e,86419963,Huge Quality,Home & Kitchen,472.52,Pending,2024-08-26,Crystal Hart,tavila@example.net,United States of America
85aceb37-d22e-404c-ae9e-babf953b9026,14015670,Man Part,Electronics,297.86,Returned,2024-01-24,Tammie Wilson,rtaylor@example.net,United States Virgin Islands
a3e261b3-8f7f-4f0a-982d-1a92a0b9b647,49778694,Reality Base,Home & Kitchen,12.89,Pending,2024-02-01,Duane Dougherty,xsmith@example.org,Dominican Republic
27dc7832-253f-41f8-91e2-191aaf1175ac,63998382,Himself Skill,Toys,453.48,Cancelled,2024-03-08,Susan Harris,grant43@example.com,Mauritius
9398cf19-553b-4a55-a304-9fc165a90491,42525042,Task Own,Automotive,353.74,Pending,2024-06-19,Ryan Martin,odawson@example.com,Yemen
04035e71-e2d3-4f21-85c4-c1870c14ebd9,14789465,Throw Degree,Health,185.2,Pending,2023-11-10,Jacob Thompson,ldaniels@example.net,Kenya
ae64bdf2-c8bf-4f12-8118-e073fd1e77ba,66917953,Begin Whatever,Books,13.8,Cancelled,2024-04-14,Desiree Potter,morganreginald@example.org,Lithuania
7179db7f-90cc-4f92-aad4-d23e80298e7f,16945463,Front Human,Books,117.71,Pending,2024-05-12,Elizabeth Ross,morrowcassandra@example.org,Bouvet Island (Bouvetoya)
200632ea-138d-4f4c-b33a-d3a80081e298,96495742,Old Nearly,Beauty,254.66,Shipped,2024-02-02,Michael Clark,sabrinamorales@example.net,Latvia
24558e51-4c5a-4fcd-95c1-3d8eda5a9164,12769544,Nice Worry,Electronics,405.25,Shipped,2024-01-14,Ryan Rios,dawsonrobert@example.net,Guatemala
0aedb3ef-5896-4d1e-a2d4-c618ddbae1e6,91218469,Theory Business,Books,317.56,Returned,2023-11-18,Kevin Smith,csnyder@example.com,Brunei Darussalam
75cbdd15-49e5-46a5-8cd5-eedce34ff4b4,63960341,Movement Voice,Sports,347.57,Returned,2024-02-10,Cassandra Hughes,michael58@example.com,Chad
6f3b3b27-6d92-4ddc-af48-493981c23982,55513555,Hard Staff,Sports,10.71,Cancelled,2023-10-10,Christopher Dunlap,deanna36@example.org,Hong Kong
46bca7f3-136a-4b3a-96a1-606f4425d996,82543037,Across International,Sports,207.78,Cancelled,2024-01-10,Elizabeth Gibbs MD,stanleyfoley@example.com,Liechtenstein
b81832bd-0aa0-4997-9a91-17e8f14b5c85,84898838,Provide Doctor,Electronics,475.58,Shipped,2023-10-31,John Davis,sheilamoran@example.org,Sweden
15b62dfb-c2ff-459b-bd49-c53e9902df5e,45595912,Character Listen,Automotive,139.33,Returned,2024-09-07,Amy Turner,christinamorris@example.com,Tuvalu
0f0c4302-f5ef-4766-b220-8d0d08fc5e93,37669140,Mention Prepare,Beauty,34.42,Shipped,2024-10-01,Jacob Ray,deborahfowler@example.net,Qatar
40ed57f1-ae8c-4ca5-9db4-d5dce579e874,79331333,Next Let,Beauty,238.65,Shipped,2024-06-12,Angel Delgado,ashleyfisher@example.net,Turkey
c2d2ba9e-10f9-44c4-b55a-52a1e8bf6e5d,26605036,Board Medical,Clothing,197.75,Returned,2024-03-10,Alicia Holmes,david54@example.com,Tajikistan
195c013a-256a-4bc1-990d-05b91671a99e,23664524,Western Economy,Sports,411.11,Returned,2024-01-12,David Rowe,abaird@example.com,India
e1764af0-7be5-42ba-8d1d-6cdb793f0993,04122302,Defense Bill,Sports,89.19,Returned,2024-08-23,Samantha Smith,terri61@example.com,Egypt
8f652228-1aa6-4151-bb74-cf120738c8f8,35732624,Surface Seven,Automotive,410.52,Pending,2023-11-04,Stephanie Bryant,george69@example.com,Holy See (Vatican City State)
d8fb2b1d-ec55-4d45-94b5-c4d6c10cad5d,34358481,Skill East,Clothing,451.7,Cancelled,2023-12-10,Chad Lopez,hfleming@example.net,Saudi Arabia
9cb809ee-d9f8-47a4-b50a-22655b7f3328,52583025,Tough Fine,Beauty,478.75,Shipped,2024-07-15,William Park,sara66@example.org,Liberia
717d6509-39c0-4ccd-ba92-fe09e68cbdd9,24935777,Anyone Memory,Office Supplies,161.07,Returned,2024-04-08,Shane Gray,jessicajackson@example.net,Pakistan
90449f88-f72c-425c-adce-2dbd69c20451,56177367,Service Enjoy,Automotive,288.44,Returned,2023-12-04,Chelsea Kelly,dawn72@example.net,Maldives
edd5bef7-45f7-4c33-9448-9149416870e3,10397558,Foot Wife,Toys,396.39,Cancelled,2024-03-08,Cassandra Rivera,allenmonique@example.com,Colombia
